iter	MAE	RMSE
3484	0.1154760399	0.1527188316
3485	0.1154668257	0.1527091478
3486	0.1154609717	0.1527027512
3487	0.1154528248	0.152692886
3488	0.1154476199	0.1526869159
3489	0.1154351633	0.1526742916
3490	0.1154193367	0.1526540335
3491	0.11541638	0.1526509779
3492	0.1154059287	0.1526377038
3493	0.1153987088	0.1526275899
3494	0.1153925509	0.1526196579
3495	0.1153849004	0.1526109986
3496	0.1153847599	0.1526109024
3497	0.1153718516	0.1525950185
3498	0.1153575578	0.1525776024
3499	0.1153496365	0.1525689714
3500	0.1153346947	0.1525490809
3501	0.115334301	0.1525482416
3502	0.1153316907	0.1525444171
3503	0.1153300194	0.1525415438
3504	0.1153264322	0.1525375408
3505	0.1153211168	0.1525321195
3506	0.1153062605	0.1525150846
3507	0.1153056296	0.1525142956
3508	0.1152903264	0.1524975357
3509	0.1152817273	0.1524857792
3510	0.1152721514	0.152473244
3511	0.1152685788	0.1524682113
3512	0.1152593215	0.1524559915
3513	0.1152588794	0.1524552926
3514	0.1152521956	0.1524469425
3515	0.1152520318	0.1524466605
3516	0.115239546	0.1524290018
3517	0.1152307578	0.152418054
3518	0.1152240271	0.152410232
3519	0.1152118985	0.1523961275
3520	0.1152070007	0.1523906203
3521	0.1152033952	0.1523866165
3522	0.1151844869	0.1523652327
3523	0.1151829886	0.1523629917
3524	0.1151705391	0.1523494044
3525	0.1151643629	0.1523410618
3526	0.1151636087	0.152339869
3527	0.1151578606	0.1523338272
3528	0.1151562955	0.152331644
3529	0.1151548296	0.1523300677
3530	0.1151496895	0.1523240765
3531	0.1151491896	0.1523236188
3532	0.1151308079	0.1523036042
3533	0.1151251297	0.1522955669
3534	0.1151104908	0.1522758806
3535	0.1151037206	0.1522677073
3536	0.1151033291	0.1522670099
3537	0.1151031321	0.152266781
3538	0.1150958769	0.1522574084
3539	0.1150864124	0.1522456967
3540	0.1150854016	0.1522444261
3541	0.1150824795	0.1522415343
3542	0.1150789338	0.1522378475
3543	0.1150666959	0.1522222621
3544	0.1150529428	0.1522042749
3545	0.1150401578	0.1521915879
3546	0.1150396898	0.1521910774
3547	0.1150361439	0.1521868382
3548	0.1150323869	0.1521824411
3549	0.1150212208	0.1521679298
3550	0.1150121865	0.1521575478
3551	0.1150025468	0.1521463152
3552	0.114989385	0.1521287925
3553	0.1149890133	0.1521283818
3554	0.1149881453	0.1521275385
3555	0.1149832356	0.1521219752
3556	0.1149769913	0.1521143981
3557	0.1149721583	0.1521084795
3558	0.1149612278	0.1520971081
3559	0.1149449035	0.1520769389
3560	0.1149337309	0.1520631833
3561	0.1149320596	0.1520613099
3562	0.1149277348	0.1520563715
3563	0.1149144384	0.1520385297
3564	0.1149017315	0.1520216045
3565	0.1148938892	0.1520119003
3566	0.1148934535	0.1520113505
3567	0.1148923323	0.1520095992
3568	0.1148918397	0.1520091393
3569	0.1148898813	0.1520068506
3570	0.1148890435	0.1520058402
3571	0.1148821475	0.1519976864
3572	0.1148803119	0.1519952549
3573	0.1148714742	0.1519852538
3574	0.1148673135	0.1519801533
3575	0.1148624059	0.1519728778
3576	0.1148619546	0.1519724239
3577	0.1148483455	0.1519572467
3578	0.114841677	0.1519493388
3579	0.1148294958	0.1519340428
3580	0.1148287379	0.1519330089
3581	0.1148172851	0.1519178716
3582	0.1148091367	0.1519076091
3583	0.1148027429	0.1518998176
3584	0.1147991284	0.1518945923
3585	0.1147922499	0.1518865552
3586	0.1147901667	0.1518843267
3587	0.1147859086	0.1518790104
3588	0.1147792261	0.1518717161
3589	0.1147579886	0.151847633
3590	0.1147526185	0.1518406966
3591	0.1147327402	0.1518164113
3592	0.1147322734	0.1518154271
3593	0.1147245319	0.1518068186
3594	0.1147151994	0.1517956978
3595	0.1147059788	0.1517832348
3596	0.1147042125	0.1517805999
3597	0.1146952199	0.1517697996
3598	0.1146922443	0.1517655107
3599	0.1146908595	0.1517637926
3600	0.1146796397	0.1517494455
3601	0.1146701886	0.1517367795
3602	0.1146664109	0.1517316906
3603	0.1146598074	0.1517230116
3604	0.1146566417	0.1517188876
3605	0.114639894	0.1516964492
3606	0.1146266325	0.1516799656
3607	0.1146098364	0.1516601327
3608	0.1146042545	0.1516544903
3609	0.1145845106	0.1516315025
3610	0.1145786504	0.1516246029
3611	0.1145749031	0.1516211159
3612	0.114570997	0.1516155226
3613	0.114570538	0.1516150114
3614	0.1145662868	0.1516097552
3615	0.114564683	0.151606977
3616	0.1145566792	0.151598004
3617	0.1145357712	0.1515714749
3618	0.1145321535	0.1515670661
3619	0.1145277195	0.1515612192
3620	0.1145270416	0.1515607543
3621	0.1145156059	0.1515463903
3622	0.1145144307	0.1515452142
3623	0.1145141252	0.1515449757
3624	0.1145135289	0.1515441039
3625	0.1145043487	0.1515325088
3626	0.11449544	0.1515208293
3627	0.1144890685	0.1515124006
3628	0.1144873158	0.1515099933
3629	0.1144775473	0.151497903
3630	0.1144675662	0.1514873929
3631	0.1144634029	0.1514824863
3632	0.1144555508	0.1514737898
3633	0.1144509064	0.1514679735
3634	0.1144430798	0.151458843
3635	0.1144284386	0.1514399658
3636	0.1144265236	0.1514375092
3637	0.1144264596	0.1514374722
3638	0.1144258337	0.1514369722
3639	0.114422396	0.1514318531
3640	0.1144069559	0.1514119048
3641	0.1144062177	0.1514108878
3642	0.114403292	0.1514062289
3643	0.1144020585	0.1514044229
3644	0.114399108	0.151401082
3645	0.1143923296	0.1513938606
3646	0.1143806867	0.1513798504
3647	0.114377215	0.1513755993
3648	0.1143711494	0.1513689399
3649	0.114364349	0.1513588946
3650	0.1143611751	0.1513555092
3651	0.114347706	0.1513372579
3652	0.1143380663	0.1513244683
3653	0.1143277273	0.1513138494
3654	0.1143263429	0.151311176
3655	0.1143098397	0.1512922904
3656	0.1143019737	0.1512825822
3657	0.1142939724	0.151274354
3658	0.1142891653	0.1512692375
3659	0.1142792755	0.1512547785
3660	0.1142700725	0.1512450142
3661	0.1142680316	0.151242231
3662	0.1142531645	0.151222415
3663	0.1142500847	0.1512182367
3664	0.1142322067	0.1511939574
3665	0.1142234697	0.1511852203
3666	0.1142057398	0.1511649049
3667	0.11419558	0.1511524977
3668	0.114189338	0.151145222
3669	0.1141754028	0.1511280983
3670	0.1141752101	0.1511278945
3671	0.1141564196	0.1511069711
3672	0.1141452733	0.1510952946
3673	0.1141431365	0.1510921019
3674	0.114138081	0.1510855405
3675	0.1141368985	0.1510843359
3676	0.1141306788	0.1510764058
3677	0.1141304537	0.1510760493
3678	0.1141230122	0.1510679906
3679	0.114114551	0.1510577855
3680	0.1140941022	0.1510346763
3681	0.1140939079	0.1510345318
3682	0.1140881985	0.1510278481
3683	0.1140700633	0.1510042983
3684	0.1140648561	0.1509978195
3685	0.1140571264	0.1509892334
3686	0.1140570304	0.150989192
3687	0.1140524246	0.1509832334
3688	0.1140421035	0.1509716526
3689	0.1140282345	0.1509535955
3690	0.1140234303	0.1509486383
3691	0.1140130158	0.1509355775
3692	0.1140023177	0.150921802
3693	0.1140023202	0.1509217405
3694	0.1139946735	0.1509111162
3695	0.1139794537	0.1508917116
3696	0.1139602854	0.1508697258
3697	0.1139492472	0.150855487
3698	0.1139462161	0.1508518232
3699	0.1139395882	0.1508420818
3700	0.1139377628	0.1508394831
3701	0.1139200068	0.1508182079
3702	0.1139194044	0.1508173012
3703	0.1139095906	0.150805884
3704	0.1138982677	0.1507908309
3705	0.1138959671	0.150787371
3706	0.1138871293	0.1507754864
3707	0.1138853871	0.1507735344
3708	0.1138768432	0.1507643782
3709	0.1138634147	0.1507484862
3710	0.1138580581	0.1507420423
3711	0.1138500465	0.1507314371
3712	0.1138441743	0.1507237169
3713	0.1138347879	0.1507111748
3714	0.1138295474	0.1507060476
3715	0.1138223511	0.1506978386
3716	0.1138049914	0.1506754734
3717	0.1137967971	0.1506648278
3718	0.113790312	0.1506555945
3719	0.11378596	0.1506502561
3720	0.1137851576	0.1506496725
3721	0.1137814216	0.1506449487
3722	0.1137712331	0.1506335897
3723	0.1137665924	0.1506282683
3724	0.1137554004	0.1506139322
3725	0.1137502839	0.1506075562
3726	0.1137495876	0.1506065923
3727	0.1137343958	0.1505877037
3728	0.1137340373	0.1505874422
3729	0.1137302616	0.15058255
3730	0.1137251757	0.1505761365
3731	0.1137213426	0.1505712058
3732	0.1137135138	0.1505623369
3733	0.1136990583	0.1505434704
3734	0.1136958337	0.1505400764
3735	0.1136931287	0.1505370174
3736	0.1136815879	0.150523233
3737	0.1136702475	0.1505084803
3738	0.1136561431	0.1504890382
3739	0.1136511843	0.1504831763
3740	0.1136355152	0.1504642547
3741	0.1136241043	0.1504502544
3742	0.1136237269	0.1504500367
3743	0.1136127796	0.1504372521
3744	0.1136008151	0.1504217971
3745	0.1135914909	0.1504099622
3746	0.1135800123	0.1503952269
3747	0.1135760743	0.1503908656
3748	0.1135756523	0.150390553
3749	0.1135706417	0.1503831441
3750	0.1135517517	0.1503605819
3751	0.1135462454	0.1503527015
3752	0.1135349195	0.1503379868
3753	0.1135274996	0.1503292896
3754	0.1135176447	0.1503166218
3755	0.1135118676	0.1503086287
3756	0.1135006752	0.1502949289
3757	0.1134991963	0.150292802
3758	0.1134934782	0.1502862657
3759	0.1134919684	0.1502845003
3760	0.1134848652	0.1502752415
3761	0.1134847548	0.1502751448
3762	0.113484488	0.1502747335
3763	0.1134783795	0.1502660811
3764	0.113470298	0.1502568845
3765	0.1134493356	0.1502304112
3766	0.1134437681	0.1502238529
3767	0.1134325779	0.1502112056
3768	0.1134185184	0.1501922056
3769	0.1134132994	0.1501858813
3770	0.1134086965	0.1501804258
3771	0.1133954485	0.150164631
3772	0.11338052	0.1501439156
3773	0.1133704456	0.1501330839
3774	0.1133596895	0.1501182449
3775	0.1133488729	0.1501042719
3776	0.1133488243	0.1501042238
3777	0.1133409661	0.1500946601
3778	0.1133321174	0.1500814613
3779	0.11333045	0.1500796205
3780	0.1133233356	0.1500713895
3781	0.1133181581	0.15006352
3782	0.1133010091	0.150041266
3783	0.1132926035	0.1500301075
3784	0.1132923543	0.150029678
3785	0.1132821329	0.1500156544
3786	0.1132708686	0.150001101
3787	0.1132577868	0.14998607
3788	0.1132400724	0.1499644057
3789	0.1132321422	0.1499545607
3790	0.113216046	0.1499366596
3791	0.1132154202	0.1499361578
3792	0.113207525	0.1499270596
3793	0.1131926595	0.1499100754
3794	0.1131862989	0.149901216
3795	0.113178754	0.1498916009
3796	0.1131752343	0.1498872682
3797	0.1131691533	0.1498804423
3798	0.1131663669	0.1498775655
3799	0.1131599627	0.1498695198
3800	0.1131488859	0.1498546367
3801	0.1131455572	0.1498506514
3802	0.1131446249	0.1498498344
3803	0.1131331662	0.1498357389
3804	0.113123012	0.1498224572
3805	0.1131176599	0.1498164035
3806	0.1131176882	0.1498163288
3807	0.1131165325	0.1498148493
3808	0.1131136297	0.1498120202
3809	0.1131059518	0.1498018458
3810	0.113104818	0.1498000968
3811	0.1130987204	0.1497934591
3812	0.1130958861	0.1497904538
3813	0.113086098	0.1497774938
3814	0.1130843179	0.1497751188
3815	0.1130816294	0.1497714746
3816	0.1130745956	0.1497634611
3817	0.113068289	0.1497558198
3818	0.1130682126	0.1497556804
3819	0.11306694	0.1497541293
3820	0.1130521877	0.1497356933
3821	0.1130465809	0.1497284793
3822	0.1130317373	0.1497091237
3823	0.1130177294	0.1496934835
3824	0.1130048714	0.1496768698
3825	0.1129946888	0.1496664651
3826	0.1129746863	0.1496408038
3827	0.112964888	0.1496278342
3828	0.1129649351	0.1496276865
3829	0.1129595389	0.1496208663
3830	0.1129521021	0.1496111236
3831	0.1129342205	0.1495906458
3832	0.1129249925	0.1495798822
3833	0.1129144022	0.1495673063
3834	0.1129127508	0.1495653523
3835	0.1129127425	0.1495652806
3836	0.1129056478	0.1495573434
3837	0.1128924496	0.1495431188
3838	0.1128857183	0.1495332662
3839	0.1128701734	0.1495140103
3840	0.1128594045	0.1495000279
3841	0.1128560465	0.1494965613
3842	0.1128550945	0.1494954331
3843	0.1128547975	0.1494950094
3844	0.1128513205	0.1494909924
3845	0.1128416263	0.1494780305
3846	0.1128333015	0.1494688238
3847	0.1128299295	0.1494637396
3848	0.1128260912	0.14945939
3849	0.1128166881	0.1494496913
3850	0.1128035853	0.1494322687
3851	0.112800615	0.149428047
3852	0.1127947317	0.1494209962
3853	0.1127870094	0.1494116656
3854	0.1127807329	0.1494032211
3855	0.112780498	0.1494030056
3856	0.1127765855	0.1493978968
3857	0.1127664379	0.1493859722
3858	0.1127503751	0.1493668895
3859	0.1127438219	0.1493583801
3860	0.1127408077	0.1493544923
3861	0.1127282479	0.1493398527
3862	0.1127248254	0.1493357889
3863	0.1127161735	0.1493245227
3864	0.1127047227	0.1493100963
3865	0.1127047075	0.149310068
3866	0.112703017	0.14930855
3867	0.1126911212	0.1492941938
3868	0.1126853752	0.1492871784
3869	0.1126750845	0.1492718973
3870	0.1126730656	0.1492688167
3871	0.1126722845	0.1492679777
3872	0.1126661215	0.1492601234
3873	0.112659729	0.1492514326
3874	0.1126589063	0.1492502035
3875	0.1126548607	0.1492455753
3876	0.11265149	0.1492412649
3877	0.1126506512	0.1492405851
3878	0.112631513	0.1492177907
3879	0.1126282718	0.1492142094
3880	0.1126240201	0.1492104754
3881	0.1126238013	0.1492102956
3882	0.1126143689	0.1491970641
3883	0.1126107468	0.149191629
3884	0.1125905319	0.1491665732
3885	0.1125857272	0.1491611519
3886	0.1125725287	0.1491474719
3887	0.1125684791	0.1491427284
3888	0.1125600328	0.1491321933
3889	0.1125579958	0.1491286619
3890	0.1125566788	0.1491266236
3891	0.1125393683	0.1491059899
3892	0.1125384798	0.149104427
3893	0.1125310446	0.1490945445
3894	0.1125221985	0.1490834635
3895	0.1125151419	0.1490731363
3896	0.112511525	0.1490685156
3897	0.1125026425	0.1490579468
3898	0.1124896554	0.1490421304
3899	0.1124823922	0.1490330913
3900	0.1124769441	0.1490262073
3901	0.1124766307	0.1490258796
3902	0.1124626832	0.149008884
3903	0.1124565506	0.1489995443
3904	0.1124538293	0.1489967569
3905	0.1124539184	0.1489966488
3906	0.1124477299	0.1489883765
3907	0.112434473	0.1489734406
3908	0.1124287588	0.1489656732
3909	0.1124285584	0.1489651161
3910	0.1124279208	0.1489644133
3911	0.1124138257	0.1489475513
3912	0.1124084319	0.1489421513
3913	0.1123970296	0.1489265908
3914	0.1123955403	0.1489244716
3915	0.1123880726	0.1489145754
3916	0.1123852883	0.1489105764
3917	0.1123768036	0.1489008251
3918	0.1123739889	0.1488970848
3919	0.1123614051	0.1488814676
3920	0.1123557308	0.1488732264
3921	0.1123509588	0.1488679209
3922	0.1123346872	0.1488493679
3923	0.1123272291	0.1488405297
3924	0.1123222146	0.1488342977
3925	0.1123118183	0.1488202678
3926	0.1122983288	0.1488031257
3927	0.1122855017	0.1487867544
3928	0.1122801391	0.148779328
3929	0.1122767998	0.1487746291
3930	0.1122683301	0.1487654334
3931	0.1122630169	0.1487591973
3932	0.1122512824	0.1487456468
3933	0.1122458429	0.1487397113
3934	0.1122353092	0.1487256859
3935	0.1122280188	0.1487173027
3936	0.1122200404	0.1487093011
3937	0.1122109947	0.1486987091
3938	0.1122105076	0.148698196
3939	0.1122073616	0.1486938461
3940	0.1122010639	0.1486868526
3941	0.1121944539	0.1486794689
3942	0.1121888158	0.1486727717
3943	0.1121818551	0.1486654015
3944	0.112180875	0.1486644752
3945	0.1121728552	0.1486539856
3946	0.112162596	0.148641429
3947	0.1121525696	0.1486297168
3948	0.1121491472	0.1486255996
3949	0.112148047	0.1486243823
3950	0.1121414612	0.1486154716
3951	0.1121276424	0.1485991822
3952	0.1121217576	0.1485922501
3953	0.1121184362	0.1485883774
3954	0.1121183732	0.1485881664
3955	0.1121146293	0.1485834417
3956	0.1121141529	0.1485830717
3957	0.1121083258	0.1485753622
3958	0.1121054755	0.1485723758
3959	0.1121008448	0.1485664516
3960	0.1120976475	0.1485629152
3961	0.11209725	0.1485626546
3962	0.1120969627	0.148562362
3963	0.1120881038	0.1485505507
3964	0.1120845228	0.1485457824
3965	0.1120763424	0.1485363198
3966	0.1120639198	0.1485208566
3967	0.1120604427	0.1485168589
3968	0.1120512976	0.1485053058
3969	0.1120392604	0.148488515
3970	0.1120379143	0.1484864017
3971	0.1120190715	0.1484622027
3972	0.1120160881	0.1484583822
3973	0.1120159574	0.1484582124
3974	0.1120094323	0.1484485895
3975	0.1120028574	0.1484399609
3976	0.1119992382	0.1484359944
3977	0.1119991308	0.148435911
3978	0.1119895776	0.1484224
3979	0.1119806804	0.1484117528
3980	0.1119743739	0.148403773
3981	0.111974279	0.148403716
3982	0.1119725184	0.1484009954
3983	0.1119685306	0.1483955034
3984	0.1119618038	0.1483858419
3985	0.111955965	0.1483780929
3986	0.1119555048	0.1483776756
3987	0.1119480286	0.1483689227
3988	0.1119372901	0.1483546625
3989	0.1119306893	0.1483455737
3990	0.1119250555	0.1483386396
3991	0.1119162759	0.1483275698
3992	0.1119134973	0.1483243395
3993	0.111911992	0.148322529
3994	0.1119068102	0.1483160622
3995	0.1119063019	0.1483152974
3996	0.1118876547	0.1482926277
3997	0.1118874022	0.1482924087
3998	0.1118810278	0.1482845303
3999	0.1118707305	0.1482725723
4000	0.1118705251	0.1482724631
4001	0.1118578542	0.1482567868
4002	0.1118552838	0.1482538157
4003	0.1118454348	0.1482426767
4004	0.1118408589	0.1482376172
4005	0.1118301234	0.1482239509
4006	0.1118281257	0.1482222125
4007	0.1118266657	0.1482207366
4008	0.1118259155	0.1482193583
4009	0.1118237683	0.1482168703
4010	0.1118094264	0.1482012392
4011	0.1118055278	0.148195696
4012	0.1117987463	0.1481861496
4013	0.1117948216	0.1481809281
4014	0.1117931387	0.1481791816
4015	0.1117871907	0.1481729783
4016	0.1117865917	0.1481721365
4017	0.1117817146	0.1481660271
4018	0.1117729835	0.1481567261
4019	0.1117718454	0.1481553812
4020	0.1117700133	0.1481525762
4021	0.1117541121	0.1481314011
4022	0.1117493884	0.1481258074
4023	0.1117425494	0.1481176595
4024	0.1117386606	0.1481121828
4025	0.1117217901	0.1480920824
4026	0.1117084888	0.1480756084
4027	0.1117024753	0.1480694135
4028	0.1116974201	0.1480630559
4029	0.1116841246	0.1480477705
4030	0.1116759255	0.148038036
4031	0.1116681449	0.1480276073
4032	0.111667437	0.148026559
4033	0.1116638957	0.1480219705
4034	0.1116598243	0.1480167517
4035	0.1116524009	0.1480074495
4036	0.1116457747	0.1479989338
4037	0.1116452601	0.1479984172
4038	0.1116301281	0.1479811486
4039	0.1116221398	0.1479717418
4040	0.1116139523	0.1479602653
4041	0.1116097954	0.1479546382
4042	0.1116093808	0.1479543802
4043	0.1116081142	0.1479532935
4044	0.1115965027	0.1479386417
4045	0.1115902368	0.1479301806
4046	0.1115901173	0.1479301133
4047	0.1115742172	0.1479078834
4048	0.1115697837	0.1479024983
4049	0.1115592829	0.1478906118
4050	0.1115509285	0.1478795408
4051	0.1115487831	0.1478765493
4052	0.1115455302	0.1478732288
4053	0.1115380157	0.147863006
4054	0.1115329688	0.1478567971
4055	0.1115312382	0.1478550605
4056	0.1115269222	0.1478503611
4057	0.1115158658	0.1478378553
4058	0.1115102319	0.1478308671
4059	0.1115035854	0.1478219402
4060	0.1115035009	0.1478218779
4061	0.1114912339	0.1478052364
4062	0.1114847254	0.1477975122
4063	0.1114781561	0.1477890479
4064	0.1114722272	0.1477817687
4065	0.1114631838	0.1477715062
4066	0.1114486664	0.1477523078
4067	0.1114486619	0.1477522586
4068	0.1114475792	0.1477510532
4069	0.1114455684	0.1477486582
4070	0.1114333331	0.1477325748
4071	0.1114323635	0.1477316838
4072	0.1114202909	0.1477159258
4073	0.1114151903	0.1477096418
4074	0.1114132364	0.1477067707
4075	0.1114079001	0.1477004318
4076	0.1114016282	0.1476931003
4077	0.1113889278	0.1476799917
4078	0.1113880117	0.1476785677
4079	0.1113878934	0.14767832
4080	0.1113874018	0.1476778205
4081	0.1113828433	0.1476720038
4082	0.1113698711	0.1476554875
4083	0.1113530544	0.1476349978
4084	0.1113470447	0.1476265868
4085	0.111344097	0.1476234723
4086	0.1113351502	0.1476135187
4087	0.1113309306	0.1476078101
4088	0.1113235163	0.1475996376
4089	0.1113227337	0.1475990111
4090	0.1113180586	0.1475922648
4091	0.1113178379	0.1475921403
4092	0.1113128263	0.1475867417
4093	0.1113123322	0.1475854836
4094	0.1113080373	0.1475804683
4095	0.1113047156	0.1475761745
4096	0.1113044216	0.1475758592
4097	0.1113036324	0.1475751276
4098	0.1113021296	0.1475735211
4099	0.1113004301	0.1475717484
4100	0.1112954619	0.1475650959
4101	0.1112911624	0.1475594759
4102	0.1112797482	0.14754579
4103	0.1112761411	0.1475414821
4104	0.1112642611	0.1475289812
4105	0.1112520659	0.1475139601
4106	0.1112440415	0.1475047583
4107	0.1112343455	0.1474927286
4108	0.1112342662	0.147492689
4109	0.111220297	0.1474760984
4110	0.111217373	0.1474723887
4111	0.1112151465	0.1474699701
4112	0.1112041049	0.1474564138
4113	0.1111982169	0.1474498331
4114	0.111196774	0.147448083
4115	0.1111847134	0.147434254
4116	0.1111787886	0.1474268724
4117	0.1111773212	0.1474253219
4118	0.1111709511	0.1474192475
4119	0.1111657026	0.1474121432
4120	0.1111655498	0.1474120435
4121	0.1111600831	0.1474060066
4122	0.111156297	0.1474016278
4123	0.1111497909	0.1473922832
4124	0.1111424883	0.1473840925
4125	0.111142307	0.1473837385
4126	0.1111347421	0.1473744776
4127	0.111126161	0.1473639323
4128	0.1111168521	0.1473513533
4129	0.1111160781	0.1473501992
4130	0.1111091341	0.1473422359
4131	0.111096641	0.1473284188
4132	0.1110939042	0.1473242346
4133	0.1110768143	0.1473035608
4134	0.1110735711	0.1472994573
4135	0.111067323	0.1472915812
4136	0.1110656696	0.1472891173
4137	0.111062522	0.1472859294
4138	0.1110524687	0.1472746595
4139	0.1110509281	0.1472731411
4140	0.1110359662	0.1472556117
4141	0.1110358415	0.1472554686
4142	0.1110295495	0.1472464592
4143	0.1110262355	0.1472423703
4144	0.1110065247	0.1472178849
4145	0.1110003352	0.1472095353
4146	0.1109912044	0.1471984464
4147	0.110986226	0.1471930439
4148	0.1109760378	0.1471809702
4149	0.1109737884	0.1471781757
4150	0.1109715524	0.1471758476
4151	0.1109658177	0.1471702749
4152	0.1109625911	0.1471653651
4153	0.1109538144	0.1471546947
4154	0.1109530792	0.1471538099
4155	0.1109483702	0.1471490662
4156	0.1109435649	0.1471434331
4157	0.1109371549	0.1471372351
4158	0.1109279781	0.1471245139
4159	0.1109257041	0.1471223319
4160	0.1109235439	0.1471198186
4161	0.1109200593	0.1471155264
4162	0.1109131631	0.1471076648
4163	0.1109098612	0.147103454
4164	0.1109096762	0.1471033306
4165	0.110900224	0.1470918885
4166	0.1108973427	0.1470880923
4167	0.1108932442	0.1470835904
4168	0.1108816566	0.1470718212
4169	0.1108801936	0.1470704363
4170	0.1108774332	0.1470671279
4171	0.1108771414	0.1470663593
4172	0.1108671271	0.1470541083
4173	0.1108609958	0.1470463683
4174	0.1108558961	0.1470386225
4175	0.1108511811	0.1470338677
4176	0.1108501767	0.1470319558
4177	0.1108427835	0.1470223126
4178	0.1108372975	0.1470148933
4179	0.1108348818	0.1470120303
4180	0.1108218191	0.1469965002
4181	0.1108104415	0.1469805086
4182	0.1108020776	0.146969847
4183	0.1107971627	0.1469642281
4184	0.1107964409	0.1469631589
4185	0.1107927382	0.146958137
4186	0.1107912818	0.1469564059
4187	0.1107851801	0.1469485182
4188	0.1107836268	0.1469465228
4189	0.1107763647	0.1469380888
4190	0.1107541838	0.1469125486
4191	0.1107533674	0.1469119948
4192	0.1107511149	0.1469086395
4193	0.1107425753	0.1468974478
4194	0.1107387871	0.1468924691
4195	0.1107384603	0.1468922146
4196	0.1107379045	0.1468917302
4197	0.1107258553	0.1468777919
4198	0.1107231464	0.146874671
4199	0.1107200352	0.1468708543
4200	0.1107105005	0.146859214
4201	0.1107023013	0.1468493778
4202	0.1107021912	0.1468492947
4203	0.1106991657	0.1468459981
4204	0.1106992413	0.1468457887
4205	0.1106952487	0.1468409937
4206	0.1106952269	0.1468409648
4207	0.1106868794	0.1468307779
4208	0.1106805485	0.1468227912
4209	0.1106797378	0.1468216864
4210	0.110677136	0.1468182493
4211	0.1106763254	0.1468172337
4212	0.1106736282	0.1468135787
4213	0.1106724503	0.1468120141
4214	0.1106658664	0.146802748
4215	0.110661752	0.1467984215
4216	0.1106599507	0.1467967418
4217	0.1106530941	0.1467887307
4218	0.1106388961	0.146773014
4219	0.1106372427	0.1467713986
4220	0.110632939	0.1467654211
4221	0.1106328858	0.1467653921
4222	0.1106319657	0.1467644092
4223	0.1106166544	0.1467475274
4224	0.1106110943	0.1467411268
4225	0.1105908856	0.1467155761
4226	0.1105796754	0.1467028265
4227	0.1105685557	0.1466890056
4228	0.1105591165	0.1466772359
4229	0.1105496162	0.1466654746
4230	0.1105484718	0.1466640984
4231	0.1105470674	0.1466619923
4232	0.1105466961	0.1466616696
4233	0.1105391575	0.1466520378
4234	0.1105287984	0.1466395447
4235	0.110511021	0.1466168096
4236	0.1105016138	0.1466061784
4237	0.1104857084	0.1465877218
4238	0.1104722667	0.1465718207
4239	0.1104631809	0.1465626822
4240	0.1104626575	0.1465620801
4241	0.1104543619	0.146552092
4242	0.1104492871	0.1465467724
4243	0.1104476547	0.1465443447
4244	0.1104369127	0.146530939
4245	0.1104262729	0.1465172319
4246	0.1104064445	0.1464921743
4247	0.1103950257	0.1464776808
4248	0.1103936993	0.1464760298
4249	0.1103848675	0.1464648297
4250	0.1103811513	0.1464599172
4251	0.1103750977	0.1464527436
4252	0.1103668008	0.1464405687
4253	0.1103605479	0.1464325694
4254	0.1103558425	0.1464264206
4255	0.1103513776	0.1464212522
4256	0.1103445225	0.1464126736
4257	0.1103394146	0.1464056647
4258	0.1103370244	0.1464029082
4259	0.1103347595	0.1463995392
4260	0.1103170943	0.1463769929
4261	0.1103132674	0.1463725796
4262	0.1103119834	0.146370763
4263	0.1103013877	0.1463581701
4264	0.1102942952	0.1463481317
4265	0.1102900616	0.1463425226
4266	0.110277912	0.1463282519
4267	0.1102692913	0.146317788
4268	0.1102620626	0.1463076234
4269	0.1102511715	0.1462932706
4270	0.1102485529	0.1462899503
4271	0.110237989	0.1462771851
4272	0.1102267114	0.1462618774
4273	0.1102267092	0.1462617648
4274	0.1102170547	0.146249234
4275	0.1102066836	0.1462381274
4276	0.1102054529	0.1462366459
4277	0.1101937578	0.1462208675
4278	0.1101882979	0.1462139412
4279	0.1101801918	0.1462032959
4280	0.1101798552	0.1462028967
4281	0.1101639109	0.1461836283
4282	0.1101600884	0.1461797172
4283	0.1101445313	0.1461613412
4284	0.1101422057	0.1461580988
4285	0.1101281181	0.1461414663
4286	0.1101168424	0.1461261254
4287	0.1101108388	0.1461187193
4288	0.1101037252	0.1461098942
4289	0.1100950763	0.1460994698
4290	0.1100767033	0.1460769308
4291	0.1100688464	0.1460670857
4292	0.1100616361	0.1460581517
4293	0.1100587288	0.1460550279
4294	0.1100491724	0.1460436371
4295	0.1100410325	0.146033907
4296	0.1100363372	0.1460285503
4297	0.1100249429	0.1460149462
4298	0.110021998	0.1460117005
4299	0.1100067073	0.1459925483
4300	0.1099975799	0.1459821628
4301	0.1099931834	0.1459772252
4302	0.1099927533	0.145976926
4303	0.1099815512	0.1459629184
4304	0.1099682642	0.1459448471
4305	0.1099557148	0.1459281748
4306	0.1099436481	0.1459141553
4307	0.1099352949	0.1459032286
4308	0.1099312805	0.1458979524
4309	0.109922548	0.1458865561
4310	0.109921819	0.145885747
4311	0.1099116461	0.1458731036
4312	0.1099048911	0.1458646661
4313	0.1099033849	0.1458622978
4314	0.1098845741	0.1458401178
